DATE,5yr_Maturity,5yr_Maturity Mon_Chg,5yr_Maturity Per_Mon_Chg,5yr_Maturity Yr_Chg,5yr_Maturity Per_Yr_Chg,10yr_Maturity,10yr_Maturity Mon_Chg,10yr_Maturity Per_Mon_Chg,10yr_Maturity Yr_Chg,10yr_Maturity Per_Yr_Chg,30yr_Maturity,30yr_Maturity Mon_Chg,30yr_Maturity Per_Mon_Chg,30yr_Maturity Yr_Chg,30yr_Maturity Per_Yr_Chg
2000-01-01,6.58,0.0,0.0,,,6.68,0.0,0.0,,,6.63,0.0,0.0,,
2000-02-01,6.68,0.0999999999999996,1.5197568389057698,,,6.42,-0.2599999999999998,-3.892215568862272,,,6.23,-0.3999999999999994,-6.033182503770731,,
2000-03-01,6.5,-0.1799999999999997,-2.694610778443109,,,6.03,-0.3899999999999997,-6.074766355140183,,,6.05,-0.1800000000000006,-2.889245585874809,,
2000-04-01,6.26,-0.2400000000000002,-3.692307692307696,,,6.23,0.2000000000000001,3.316749585406305,,,5.85,-0.2000000000000001,-3.305785123966945,,
2000-05-01,6.69,0.4300000000000006,6.869009584664547,,,6.29,0.0599999999999996,0.9630818619582602,,,6.15,0.3000000000000007,5.12820512820514,,
2000-06-01,6.3,-0.3900000000000005,-5.829596412556063,,,6.03,-0.2599999999999998,-4.133545310015895,,,5.93,-0.2200000000000006,-3.5772357723577333,,
2000-07-01,6.18,-0.1200000000000001,-1.9047619047619069,,,6.04,0.0099999999999997,0.1658374792703115,,,5.85,-0.08,-1.349072512647556,,
2000-08-01,6.06,-0.1200000000000001,-1.941747572815536,,,5.73,-0.3099999999999996,-5.132450331125821,,,5.72,-0.1299999999999999,-2.2222222222222205,,
2000-09-01,5.93,-0.1299999999999999,-2.145214521452144,,,5.8,0.0699999999999994,1.221640488656185,,,5.83,0.1100000000000003,1.923076923076929,,
2000-10-01,5.78,-0.1499999999999994,-2.5295109612141564,,,5.77,-0.0300000000000002,-0.5172413793103492,,,5.8,-0.0300000000000002,-0.514579759862783,,
2000-11-01,5.7,-0.08,-1.3840830449827002,,,5.48,-0.2899999999999991,-5.025996533795479,,,5.78,-0.0199999999999995,-0.3448275862068892,,
2000-12-01,5.17,-0.5300000000000002,-9.29824561403509,,,5.12,-0.3600000000000003,-6.569343065693436,,,5.49,-0.29,-5.017301038062285,,
2001-01-01,4.86,-0.3099999999999996,-5.996131528046414,-1.7199999999999998,-26.13981762917933,5.19,0.0700000000000002,1.3671875000000056,-1.489999999999999,-22.30538922155688,5.54,0.0499999999999998,0.9107468123861534,-1.09,-16.440422322775262
2001-02-01,4.89,0.0299999999999993,0.6172839506172707,-1.79,-26.796407185628745,4.92,-0.2700000000000004,-5.202312138728332,-1.5,-23.36448598130841,5.45,-0.0899999999999998,-1.6245487364620912,-0.7800000000000002,-12.520064205457468
2001-03-01,4.64,-0.25,-5.112474437627812,-1.8600000000000003,-28.61538461538462,4.93,0.0099999999999997,0.2032520325203209,-1.1000000000000003,-18.24212271973467,5.34,-0.1100000000000003,-2.0183486238532167,-0.71,-11.735537190082644
2001-04-01,4.76,0.1200000000000001,2.5862068965517264,-1.5,-23.961661341853038,5.35,0.4199999999999999,8.519269776876266,-0.8800000000000008,-14.125200642054589,5.65,0.3100000000000005,5.805243445692893,-0.1999999999999993,-3.4188034188034067
2001-05-01,4.93,0.1699999999999999,3.57142857142857,-1.760000000000001,-26.30792227204784,5.43,0.08,1.4953271028037398,-0.8600000000000003,-13.672496025437203,5.78,0.1299999999999999,2.30088495575221,-0.3700000000000001,-6.016260162601627
2001-06-01,4.81,-0.1200000000000001,-2.4340770791075075,-1.4900000000000002,-23.650793650793656,5.42,-0.0099999999999997,-0.1841620626150973,-0.6100000000000003,-10.116086235489226,5.67,-0.1100000000000003,-1.9031141868512167,-0.2599999999999998,-4.38448566610455
2001-07-01,4.76,-0.0499999999999998,-1.039501039501036,-1.42,-22.97734627831715,5.07,-0.3499999999999996,-6.457564575645749,-0.9699999999999998,-16.059602649006617,5.61,-0.0599999999999996,-1.0582010582010517,-0.2399999999999993,-4.102564102564092
2001-08-01,4.57,-0.1899999999999995,-3.991596638655452,-1.489999999999999,-24.587458745874574,4.85,-0.2200000000000006,-4.339250493096659,-0.8800000000000008,-15.357766143106469,5.48,-0.1299999999999999,-2.317290552584668,-0.2399999999999993,-4.195804195804184
2001-09-01,4.12,-0.4500000000000002,-9.846827133479216,-1.81,-30.522765598650924,4.6,-0.25,-5.154639175257732,-1.2000000000000002,-20.6896551724138,5.48,0.0,0.0,-0.3499999999999996,-6.003430531732413
2001-10-01,3.91,-0.2099999999999999,-5.097087378640776,-1.87,-32.35294117647059,4.3,-0.2999999999999998,-6.52173913043478,-1.4699999999999998,-25.47660311958405,5.32,-0.1600000000000001,-2.9197080291970825,-0.4799999999999995,-8.27586206896551
2001-11-01,3.97,0.06,1.5345268542199502,-1.73,-30.350877192982452,4.78,0.4800000000000004,11.16279069767443,-0.7000000000000002,-12.773722627737229,5.12,-0.2000000000000001,-3.7593984962406046,-0.6600000000000001,-11.418685121107268
2001-12-01,4.39,0.4199999999999995,10.579345088161196,-0.7800000000000002,-15.08704061895552,5.07,0.29,6.066945606694561,-0.0499999999999998,-0.9765624999999966,5.48,0.3600000000000003,7.031250000000005,-0.0099999999999997,-0.1821493624772274
2002-01-01,4.34,-0.0499999999999998,-1.1389521640091078,-0.5200000000000005,-10.699588477366264,5.07,0.0,0.0,-0.1200000000000001,-2.3121387283237014,5.45,-0.0300000000000002,-0.5474452554744571,-0.0899999999999998,-1.6245487364620912
2002-02-01,4.3,-0.04,-0.921658986175116,-0.5899999999999999,-12.065439672801634,4.88,-0.1900000000000004,-3.747534516765293,-0.04,-0.8130081300813016,5.45,0.0,0.0,0.0,0.0
2002-03-01,4.74,0.4400000000000004,10.232558139534891,0.1000000000000005,2.155172413793115,5.42,0.54,11.065573770491804,0.4900000000000002,9.939148073022318,5.81,0.3599999999999994,6.605504587155952,0.4699999999999997,8.80149812734082
2002-04-01,4.65,-0.0899999999999998,-1.898734177215187,-0.1099999999999994,-2.3109243697478874,5.11,-0.3099999999999996,-5.719557195571948,-0.2399999999999993,-4.485981308411203,5.79,-0.0199999999999995,-0.3442340791738308,0.1399999999999996,2.4778761061946843
2002-05-01,4.49,-0.1600000000000001,-3.440860215053766,-0.4399999999999995,-8.924949290060843,5.08,-0.0300000000000002,-0.5870841487279892,-0.3499999999999996,-6.445672191528538,5.76,-0.0300000000000002,-0.518134715025911,-0.0200000000000004,-0.3460207612456827
2002-06-01,4.19,-0.2999999999999998,-6.681514476614694,-0.6199999999999992,-12.889812889812871,4.86,-0.2199999999999997,-4.330708661417318,-0.5599999999999996,-10.332103321033204,5.68,-0.08,-1.3888888888888902,0.0099999999999997,0.1763668430335059
2002-07-01,3.81,-0.3800000000000003,-9.0692124105012,-0.9499999999999996,-19.957983193277308,4.51,-0.3500000000000005,-7.2016460905349895,-0.5600000000000005,-11.045364891518746,5.59,-0.0899999999999998,-1.5845070422535186,-0.0200000000000004,-0.3565062388591882
2002-08-01,3.29,-0.52,-13.648293963254591,-1.2800000000000002,-28.008752735229763,4.14,-0.3700000000000001,-8.203991130820402,-0.71,-14.63917525773196,5.28,-0.3099999999999996,-5.545617173524144,-0.2000000000000001,-3.6496350364963535
2002-09-01,2.94,-0.3500000000000001,-10.638297872340427,-1.1800000000000002,-28.64077669902913,3.63,-0.5099999999999998,-12.31884057971014,-0.9699999999999998,-21.086956521739125,4.96,-0.3200000000000003,-6.060606060606066,-0.5200000000000005,-9.489051094890518
2002-10-01,2.95,0.0100000000000002,0.3401360544217766,-0.96,-24.552429667519178,3.93,0.3000000000000002,8.264462809917363,-0.3699999999999996,-8.60465116279069,5.18,0.2199999999999997,4.435483870967737,-0.1400000000000005,-2.6315789473684315
2002-11-01,3.05,0.0999999999999996,3.389830508474564,-0.9200000000000004,-23.17380352644837,4.22,0.2899999999999996,7.37913486005088,-0.5600000000000005,-11.715481171548127,5.18,0.0,0.0,0.0599999999999996,1.1718749999999925
2002-12-01,3.03,-0.02,-0.6557377049180334,-1.36,-30.979498861047837,3.83,-0.3899999999999997,-9.241706161137431,-1.2400000000000002,-24.457593688362923,5.13,-0.0499999999999998,-0.965250965250962,-0.3500000000000005,-6.386861313868622
2003-01-01,3.05,0.02,0.6600660066006607,-1.29,-29.72350230414747,4.0,0.1699999999999999,4.438642297650128,-1.0700000000000005,-21.10453648915188,5.14,0.0099999999999997,0.1949317738791381,-0.3100000000000005,-5.688073394495421
2003-02-01,2.9,-0.1499999999999999,-4.918032786885243,-1.4,-32.558139534883715,3.71,-0.29,-7.250000000000001,-1.17,-23.975409836065573,5.02,-0.1200000000000001,-2.3346303501945544,-0.4300000000000006,-7.889908256880744
2003-03-01,2.78,-0.1200000000000001,-4.137931034482762,-1.9600000000000004,-41.35021097046414,3.83,0.1200000000000001,3.234501347708898,-1.59,-29.33579335793357,5.03,0.0100000000000006,0.1992031872510095,-0.7799999999999994,-13.42512908777968
2003-04-01,2.93,0.1500000000000003,5.395683453237423,-1.7200000000000002,-36.98924731182796,3.89,0.06,1.5665796344647531,-1.2200000000000002,-23.874755381604697,5.13,0.0999999999999996,1.9880715705765333,-0.6600000000000001,-11.398963730569951
2003-05-01,2.52,-0.4100000000000001,-13.99317406143345,-1.97,-43.87527839643653,3.37,-0.52,-13.367609254498714,-1.71,-33.661417322834644,4.76,-0.3700000000000001,-7.212475633528268,-1.0,-17.36111111111111
2003-06-01,2.27,-0.25,-9.92063492063492,-1.9200000000000004,-45.82338902147971,3.54,0.1699999999999999,5.044510385756674,-1.3200000000000005,-27.160493827160497,4.62,-0.1399999999999996,-2.941176470588229,-1.0599999999999996,-18.66197183098591
2003-07-01,2.87,0.6000000000000001,26.43171806167401,-0.94,-24.671916010498684,4.49,0.9500000000000002,26.8361581920904,-0.0199999999999995,-0.4434589800443364,5.13,0.5099999999999998,11.038961038961034,-0.4599999999999999,-8.228980322003578
2003-08-01,3.37,0.5,17.421602787456443,0.08,2.4316109422492422,4.45,-0.04,-0.8908685968819607,0.3100000000000005,7.4879227053140225,5.45,0.3200000000000003,6.23781676413256,0.1699999999999999,3.2196969696969684
2003-09-01,3.18,-0.1899999999999999,-5.637982195845695,0.2400000000000002,8.163265306122456,3.96,-0.4900000000000002,-11.011235955056184,0.33,9.090909090909092,5.28,-0.1699999999999999,-3.11926605504587,0.3200000000000003,6.451612903225811
2003-10-01,3.19,0.0099999999999997,0.3144654088050247,0.2399999999999997,8.135593220338974,4.33,0.3700000000000001,9.343434343434346,0.3999999999999999,10.178117048346056,5.3,0.0199999999999995,0.3787878787878707,0.1200000000000001,2.316602316602319
2003-11-01,3.29,0.1,3.134796238244517,0.2400000000000002,7.868852459016401,4.34,0.0099999999999997,0.2309468822170851,0.1200000000000001,2.8436018957346,5.25,-0.0499999999999998,-0.943396226415091,0.0700000000000002,1.351351351351357
2003-12-01,3.27,-0.02,-0.6079027355623106,0.2400000000000002,7.920792079207928,4.27,-0.0700000000000002,-1.6129032258064582,0.4399999999999995,11.4882506527415,5.21,-0.04,-0.7619047619047626,0.08,1.55945419103314
2004-01-01,3.12,-0.1499999999999999,-4.58715596330275,0.0700000000000002,2.2950819672131244,4.16,-0.1099999999999994,-2.576112412177973,0.1600000000000001,4.000000000000004,5.13,-0.08,-1.5355086372360858,-0.0099999999999997,-0.1945525291828752
2004-02-01,3.07,-0.0500000000000002,-1.602564102564111,0.1699999999999999,5.862068965517239,3.99,-0.1699999999999999,-4.08653846153846,0.2800000000000002,7.547169811320761,5.08,-0.0499999999999998,-0.974658869395708,0.0600000000000005,1.195219123505986
2004-03-01,2.79,-0.2799999999999998,-9.120521172638432,0.0100000000000002,0.3597122302158357,3.86,-0.1300000000000003,-3.2581453634085293,0.0299999999999998,0.7832898172323709,4.9,-0.1799999999999997,-3.543307086614168,-0.1299999999999999,-2.5844930417495005
2004-04-01,3.39,0.6000000000000001,21.505376344086024,0.4599999999999999,15.69965870307167,4.53,0.6700000000000004,17.357512953367884,0.6400000000000001,16.452442159383036,5.28,0.3799999999999999,7.755102040816324,0.1500000000000003,2.9239766081871417
2004-05-01,3.85,0.4599999999999999,13.569321533923304,1.33,52.77777777777778,4.66,0.1299999999999999,2.8697571743929338,1.29,38.27893175074184,5.51,0.2299999999999995,4.3560606060605975,0.75,15.756302521008402
2004-06-01,3.93,0.08,2.0779220779220795,1.66,73.12775330396477,4.62,-0.04,-0.858369098712447,1.08,30.508474576271187,5.48,-0.0299999999999993,-0.5444646098003514,0.8600000000000003,18.61471861471862
2004-07-01,3.69,-0.2400000000000002,-6.106870229007639,0.8199999999999998,28.57142857142857,4.5,-0.1200000000000001,-2.5974025974026,0.0099999999999997,0.2227171492204852,5.31,-0.1700000000000008,-3.102189781021913,0.1799999999999997,3.5087719298245554
2004-08-01,3.47,-0.2199999999999997,-5.962059620596199,0.1,2.9673590504451064,4.13,-0.3700000000000001,-8.222222222222225,-0.3200000000000003,-7.191011235955062,5.15,-0.1599999999999992,-3.013182674199609,-0.2999999999999998,-5.5045871559633
2004-09-01,3.36,-0.1100000000000003,-3.170028818443813,0.1799999999999997,5.660377358490557,4.14,0.0099999999999997,0.2421307506053217,0.1799999999999997,4.545454545454539,4.98,-0.1699999999999999,-3.300970873786406,-0.2999999999999998,-5.681818181818178
2004-10-01,3.35,-0.0099999999999997,-0.2976190476190413,0.1600000000000001,5.015673981191227,4.05,-0.0899999999999998,-2.1739130434782576,-0.2800000000000002,-6.466512702078528,4.94,-0.04,-0.8032128514056232,-0.3599999999999994,-6.79245283018867
2004-11-01,3.53,0.1799999999999997,5.3731343283582005,0.2399999999999997,7.294832826747713,4.36,0.3100000000000005,7.654320987654334,0.0200000000000004,0.4608294930875682,4.95,0.0099999999999997,0.2024291497975665,-0.2999999999999998,-5.714285714285711
2004-12-01,3.6,0.0700000000000002,1.9830028328611984,0.33,10.091743119266058,4.24,-0.1200000000000001,-2.752293577981653,-0.0299999999999993,-0.7025761124121631,4.91,-0.04,-0.8080808080808087,-0.2999999999999998,-5.758157389635313
2005-01-01,3.71,0.1099999999999998,3.055555555555552,0.5899999999999999,18.910256410256405,4.14,-0.1000000000000005,-2.358490566037748,-0.0200000000000004,-0.4807692307692419,4.77,-0.1400000000000005,-2.851323828920582,-0.3600000000000003,-7.0175438596491295
2005-02-01,3.77,0.06,1.617250673854449,0.7000000000000002,22.801302931596094,4.36,0.2200000000000006,5.314009661835764,0.3700000000000001,9.273182957393486,4.56,-0.2099999999999999,-4.40251572327044,-0.5200000000000005,-10.236220472440955
2005-03-01,4.17,0.3999999999999999,10.610079575596815,1.38,49.46236559139784,4.5,0.1399999999999996,3.21100917431192,0.6400000000000001,16.580310880829018,4.77,0.2099999999999999,4.605263157894736,-0.1300000000000007,-2.653061224489812
2005-04-01,4.0,-0.1699999999999999,-4.0767386091127085,0.6099999999999999,17.994100294985245,4.21,-0.29,-6.4444444444444455,-0.3200000000000003,-7.064017660044156,4.65,-0.1199999999999992,-2.5157232704402355,-0.6299999999999999,-11.93181818181818
2005-05-01,3.85,-0.1499999999999999,-3.749999999999998,0.0,0.0,4.0,-0.2099999999999999,-4.988123515439429,-0.6600000000000001,-14.163090128755368,4.49,-0.1600000000000001,-3.440860215053766,-1.0199999999999996,-18.511796733212336
2005-06-01,3.77,-0.08,-2.0779220779220795,-0.1600000000000001,-4.071246819338426,3.94,-0.06,-1.500000000000001,-0.6800000000000002,-14.718614718614722,4.28,-0.2099999999999999,-4.677060133630288,-1.2000000000000002,-21.897810218978105
2005-07-01,3.98,0.2099999999999999,5.570291777188328,0.29,7.859078590785909,4.28,0.3400000000000003,8.62944162436549,-0.2199999999999997,-4.888888888888884,4.38,0.0999999999999996,2.3364485981308327,-0.9299999999999996,-17.514124293785308
2005-08-01,4.12,0.1400000000000001,3.517587939698496,0.6499999999999999,18.73198847262248,4.02,-0.2600000000000007,-6.074766355140202,-0.1100000000000003,-2.6634382566586035,4.44,0.0600000000000005,1.3698630136986416,-0.71,-13.786407766990289
2005-09-01,4.01,-0.1100000000000003,-2.669902912621367,0.6499999999999999,19.34523809523809,4.34,0.3200000000000003,7.9601990049751326,0.2000000000000001,4.83091787439614,4.45,0.0099999999999997,0.2252252252252204,-0.5300000000000002,-10.642570281124502
2005-10-01,4.33,0.3200000000000003,7.980049875311729,0.98,29.25373134328358,4.57,0.2300000000000004,5.299539170506922,0.5200000000000005,12.83950617283952,4.64,0.1899999999999995,4.269662921348303,-0.3000000000000007,-6.072874493927139
2005-11-01,4.45,0.1200000000000001,2.7713625866050835,0.9200000000000004,26.062322946175648,4.49,-0.08,-1.7505470459518613,0.1299999999999999,2.9816513761467864,4.7,0.0600000000000005,1.2931034482758728,-0.25,-5.05050505050505
2005-12-01,4.39,-0.0600000000000005,-1.348314606741584,0.7899999999999996,21.944444444444432,4.39,-0.1000000000000005,-2.227171492204912,0.1499999999999994,3.5377358490565918,4.62,-0.08,-1.7021276595744694,-0.29,-5.906313645621182
2006-01-01,4.35,-0.04,-0.9111617312072902,0.6399999999999997,17.25067385444743,4.53,0.1400000000000005,3.189066059225526,0.3900000000000005,9.420289855072475,4.57,-0.0499999999999998,-1.0822510822510785,-0.1999999999999993,-4.192872117400405
2006-02-01,4.57,0.2200000000000006,5.057471264367831,0.8000000000000003,21.22015915119364,4.55,0.0199999999999995,0.4415011037527499,0.1899999999999995,4.357798165137603,4.57,0.0,0.0,0.0100000000000006,0.2192982456140499
2006-03-01,4.72,0.1499999999999994,3.282275711159725,0.5499999999999998,13.189448441247,4.86,0.3100000000000005,6.813186813186825,0.3600000000000003,8.000000000000007,4.73,0.1600000000000001,3.5010940919037226,-0.0399999999999991,-0.8385744234800661
2006-04-01,4.9,0.1800000000000006,3.8135593220339112,0.9000000000000004,22.500000000000007,5.07,0.2099999999999999,4.320987654320986,0.8600000000000003,20.42755344418053,5.06,0.3299999999999992,6.976744186046494,0.4099999999999992,8.817204301075252
2006-05-01,5.0,0.0999999999999996,2.0408163265306047,1.15,29.87012987012987,5.12,0.0499999999999998,0.986193293885598,1.12,28.000000000000004,5.2,0.1400000000000005,2.766798418972344,0.71,15.812917594654788
2006-06-01,5.07,0.0700000000000002,1.4000000000000057,1.3000000000000005,34.482758620689665,5.15,0.0300000000000002,0.5859375000000049,1.2100000000000004,30.710659898477168,5.15,-0.0499999999999998,-0.961538461538458,0.8700000000000001,20.32710280373832
2006-07-01,5.04,-0.0300000000000002,-0.5917159763313657,1.06,26.633165829145728,4.99,-0.1600000000000001,-3.106796116504857,0.71,16.588785046728972,5.13,-0.0200000000000004,-0.3883495145631158,0.75,17.123287671232877
2006-08-01,4.82,-0.2199999999999997,-4.36507936507936,0.7000000000000002,16.990291262135926,4.74,-0.25,-5.01002004008016,0.7200000000000006,17.91044776119405,5.0,-0.1299999999999999,-2.534113060428848,0.5599999999999996,12.612612612612605
2006-09-01,4.67,-0.1500000000000003,-3.112033195020754,0.6600000000000001,16.45885286783043,4.64,-0.1000000000000005,-2.109704641350222,0.2999999999999998,6.91244239631336,4.85,-0.1500000000000003,-3.000000000000007,0.3999999999999994,8.988764044943807
2006-10-01,4.69,0.0200000000000004,0.4282655246252775,0.3600000000000003,8.31408775981525,4.61,-0.0299999999999993,-0.6465517241379173,0.04,0.8752735229759306,4.85,0.0,0.0,0.2099999999999999,4.525862068965517
2006-11-01,4.58,-0.1100000000000003,-2.345415778251606,0.1299999999999999,2.921348314606739,4.46,-0.1500000000000003,-3.253796095444693,-0.0300000000000002,-0.6681514476614754,4.69,-0.1599999999999992,-3.298969072164933,-0.0099999999999997,-0.2127659574468039
2006-12-01,4.53,-0.0499999999999998,-1.091703056768555,0.1400000000000005,3.189066059225526,4.71,0.25,5.605381165919283,0.3200000000000003,7.289293849658321,4.68,-0.0100000000000006,-0.2132196162047052,0.0599999999999996,1.2987012987012905
2007-01-01,4.75,0.2199999999999997,4.856512141280348,0.4000000000000003,9.195402298850585,4.83,0.1200000000000001,2.5477707006369448,0.2999999999999998,6.622516556291387,4.85,0.1699999999999999,3.632478632478632,0.2799999999999993,6.126914660831496
2007-02-01,4.71,-0.04,-0.8421052631578954,0.1399999999999996,3.063457330415748,4.56,-0.2700000000000004,-5.590062111801252,0.0099999999999997,0.219780219780215,4.82,-0.0299999999999993,-0.6185567010309148,0.25,5.470459518599562
2007-03-01,4.48,-0.2299999999999995,-4.883227176220797,-0.2399999999999993,-5.08474576271185,4.65,0.0900000000000007,1.9736842105263324,-0.2099999999999999,-4.320987654320986,4.72,-0.1000000000000005,-2.0746887966805088,-0.0100000000000006,-0.2114164904862721
2007-04-01,4.59,0.1099999999999994,2.45535714285713,-0.3100000000000005,-6.326530612244907,4.63,-0.0200000000000004,-0.4301075268817303,-0.4400000000000004,-8.678500986193301,4.87,0.1500000000000003,3.1779661016949228,-0.1899999999999995,-3.754940711462441
2007-05-01,4.67,0.08,1.7429193899782152,-0.33,-6.600000000000001,4.9,0.2700000000000004,5.831533477321824,-0.2199999999999997,-4.296874999999996,4.9,0.0300000000000002,0.6160164271047278,-0.2999999999999998,-5.769230769230766
2007-06-01,5.03,0.3600000000000003,7.708779443254825,-0.04,-0.788954635108482,5.03,0.1299999999999999,2.653061224489793,-0.1200000000000001,-2.3300970873786424,5.2,0.2999999999999998,6.122448979591832,0.0499999999999998,0.9708737864077636
2007-07-01,4.88,-0.1500000000000003,-2.982107355864818,-0.1600000000000001,-3.174603174603177,4.78,-0.25,-4.970178926441352,-0.2099999999999999,-4.208416833667334,5.11,-0.0899999999999998,-1.7307692307692282,-0.0199999999999995,-0.3898635477582763
2007-08-01,4.43,-0.4500000000000002,-9.22131147540984,-0.3900000000000005,-8.091286307053954,4.54,-0.2400000000000002,-5.020920502092054,-0.2000000000000001,-4.2194092827004255,4.93,-0.1800000000000006,-3.522504892367918,-0.0700000000000002,-1.4000000000000057
